Student_Number,Matric_Aggregate_Group,FTENab,Matric_Status_Code,Age_Group,Race,Gender,Home_Language,Employment,Magisterial_District,Region,Class
10767411,0000_0000,T,DEGR,24_25     ,Coloured,M,ENGLISH,Unemployed,CAPE TOWN,Western Cape,0.0
10767840,0951_1000,F,DIPL,22_23     ,African,M,ISIXHOSA,Unemployed,BIZANA,KwaZulu-Natal,0.0
10768828,0951_1000,F,DIPL,20_21     ,African,F,NORTHERN SOTHO,Unemployed,Unknown,Unknown,0.0
10769719,0601_0800,T,HCER,29_34     ,African,M,ISIZULU,Unemployed,NEWCASTLE,KwaZulu-Natal,0.0
10771535,0000_0000,F,HCER,24_25     ,African,F,ISIXHOSA,Unemployed,DURBAN,KwaZulu-Natal,0.0
11662357,1001_1050,T,DEGR,24_25     ,African,M,NORTHERN SOTHO,Employed,THABAMOOPO,North Eastern,0.0
10455350,0000_0000,F,DIPL,20_21     ,African,M,ISIZULU,Unemployed,ESTCOURT,KwaZulu-Natal,0.0
10113643,0951_1000,T,DIPL,24_25     ,African,F,ISIZULU,Unemployed,JOHANNESBURG,Gauteng,0.0
10771799,0000_0000,F,DEGR,20_21     ,Coloured,M,ENGLISH,Employed,ROODEPOORT,Gauteng,0.0
10458225,0000_0000,T,DEGR,26_28     ,African,M,TSHIVENDA,Employed,VUWANI,North Eastern,0.0
11668309,1201_1300,T,DEGR,24_25     ,African,M,ISIZULU,Employed,UMTATA,Eastern Cape,0.0
11670751,0000_0000,T,DIPL,26_28     ,African,M,TSHIVENDA,Employed,PRETORIA,Gauteng,0.0
10777894,1201_1300,T,DEGR,26_28     ,African,M,ISIXHOSA,Employed,ALBERTON,Gauteng,0.0
10778621,1101_1150,T,DIPL,29_34     ,African,F,SESOTHO,Employed,HIGHVELD RIDGE,North Eastern,0.0
12240065,0851_0900,F,DIPL,26_28     ,African,M,ISIXHOSA,Employed,MOUNT CURRIE,KwaZulu-Natal,0.0
10469580,0801_0850,F,DIPL,24_25     ,African,M,ISIZULU,Unemployed,KLIPRIVER,KwaZulu-Natal,0.0
11458083,1051_1100,F,DEGR,20_21     ,African,F,ISIZULU,Unemployed,BERGVILLE,KwaZulu-Natal,0.0
12241242,1201_1300,T,DEGR,24_25     ,African,M,TSHIVENDA,Unemployed,MALAMULELE,North Eastern,0.0
11680347,1001_1050,F,DIPL,18_19     ,African,F,ISIZULU,Employed,VANDERBIJLPARK,Gauteng,0.0
11088604,1301_1400,T,MATR,29_34     ,African,M,ENGLISH,Employed,JOHANNESBURG,Gauteng,0.0
10791439,0000_0000,F,DEGR,18_19     ,African,M,XITSONGA,Unemployed,BENONI,Gauteng,0.0
10473798,1051_1100,F,MATR,35_40     ,African,M,SESOTHO,Employed,PRETORIA,Gauteng,0.0
12243431,0001_0600,F,ONBK,24_25     ,African,F,ENGLISH,Employed,KUILS RIVER,Western Cape,0.0
10140144,1151_1200,T,MATR,29_34     ,African,F,NORTHERN SOTHO,Employed,RANDBURG,Gauteng,0.0
11683524,1201_1300,T,DEGR,22_23     ,African,M,ISIXHOSA,Employed,LUSIKISIKI,Eastern Cape,0.0
10480762,0000_0000,T,DIPL,26_28     ,African,F,ISIZULU,Employed,DURBAN,KwaZulu-Natal,0.0
12256328,0951_1000,T,DEGR,26_28     ,African,M,SETSWANA,Unemployed,GARANKUWA,Midlands,0.0
11103994,0951_1000,T,DEGR,24_25     ,African,F,ISIXHOSA,Employed,EAST LONDON,Eastern Cape,0.0
10486156,1201_1300,T,DEGR,26_28     ,African,F,ISIZULU,Unemployed,LOWER UMFOLOZI,KwaZulu-Natal,0.0
12262247,0801_0850,T,HCER,24_25     ,African,M,NORTHERN SOTHO,Employed,JOHANNESBURG,Gauteng,0.0
11693921,1051_1100,T,DEGR,26_28     ,African,F,ISIXHOSA,Employed,GOODWOOD,Western Cape,0.0
11487989,0000_0000,F,DEGR,20_21     ,White,F,ENGLISH,Unemployed,PRETORIA,Gauteng,0.0
11118657,0000_0000,T,DIPL,24_25     ,African,M,SESOTHO,Unemployed,SEKHUKHUNELAND,North Eastern,0.0
12268164,0801_0850,T,SENR,29_34     ,African,M,ISIZULU,Employed,UMLAZI,KwaZulu-Natal,0.0
10157535,1051_1100,T,SENR,35_40     ,Coloured,M,AFR/ENG,Employed,GORDONIA,Midlands,0.0
10504235,1101_1150,T,DEGR,26_28     ,Coloured,M,AFR/ENG,Employed,RANDBURG,Gauteng,0.0
11122344,0000_0000,F,DEGR,26_28     ,African,F,XITSONGA,Unemployed,MAPULANENG,North Eastern,0.0
11124347,0851_0900,T,DEGR,29_34     ,African,M,SESOTHO,Employed,KEMPTON PARK,Gauteng,0.0
11702227,1201_1300,F,DEGR,20_21     ,White,F,AFR/ENG,Employed,BRAKPAN,Gauteng,0.0
11703862,1101_1150,T,DEGR,26_28     ,African,M,ISIXHOSA,Employed,MITCHELLS PLAIN,Western Cape,0.0
11704874,1201_1300,T,DEGR,22_23     ,White,M,AFR/ENG,Unemployed,PRETORIA,Gauteng,0.0
11501787,1401_3000,T,MATR,35_40     ,Indian,M,ENGLISH,Employed,INANDA,KwaZulu-Natal,0.0
12275594,0000_0000,F,DIPL,29_34     ,African,M,ISIZULU,Employed,RANDBURG,Gauteng,0.0
11511580,1151_1200,T,DEGR,24_25     ,African,F,ISIZULU,Employed,LIONS RIVER,KwaZulu-Natal,0.0
11709461,1301_1400,T,DEGR,26_28     ,Coloured,M,ENGLISH,Employed,WYNBERG,Western Cape,0.0
11710672,1101_1150,T,DEGR,24_25     ,African,F,XITSONGA,Employed,KEMPTON PARK,Gauteng,0.0
11711153,1101_1150,T,DIPL,26_28     ,African,F,TSHIVENDA,Employed,PRETORIA,Gauteng,0.0
12277643,0901_0950,F,DIPL,29_34     ,African,M,ISIXHOSA,Unemployed,DURBAN,KwaZulu-Natal,0.0
12277864,0901_0950,T,DIPL,24_25     ,African,M,NORTHERN SOTHO,Employed,SASOLBURG,Gauteng,0.0
11712079,1101_1150,T,DEGR,22_23     ,Indian,M,ENGLISH,Employed,HIGHVELD RIDGE,North Eastern,0.0
11712125,1301_1400,F,DEGR,26_28     ,African,M,OTHER AFRICAN LANGUAGES,Employed,MAPULANENG,North Eastern,0.0
11712176,1301_1400,T,DEGR,26_28     ,Indian,M,ENGLISH,Unemployed,DURBAN,KwaZulu-Natal,0.0
11712699,1301_1400,T,DEGR,24_25     ,Indian,F,ENGLISH,Employed,CHATSWORTH,KwaZulu-Natal,0.0
11713989,1301_1400,T,DEGR,26_28     ,African,F,ISIZULU,Employed,CAMPERDOWN,KwaZulu-Natal,0.0
11716856,0001_0600,T,ONBK,35_40     ,African,M,ENGLISH,Employed,PRETORIA,Gauteng,0.0
11717903,0601_0800,T,DIPL,29_34     ,African,F,ISIZULU,Employed,WONDERBOOM,Gauteng,0.0
10167762,0000_0000,T,DIPL,29_34     ,African,M,ISIXHOSA,Employed,JOHANNESBURG,Gauteng,0.0
10171953,1101_1150,T,DEGR,29_34     ,African,M,NORTHERN SOTHO,Employed,WYNBERG,Western Cape,0.0
11525767,1151_1200,T,MATR,35_40     ,African,F,ISIZULU,Employed,KLIPRIVER,KwaZulu-Natal,0.0
11526917,0000_0000,F,KWAL,35_40     ,African,M,SISWATI,Employed,RANDBURG,Gauteng,0.0
10518352,1151_1200,T,DEGR,24_25     ,African,F,SISWATI,Unemployed,WITRIVIER,North Eastern,0.0
10521695,1201_1300,T,DEGR,29_34     ,African,M,TSHIVENDA,Employed,VUWANI,North Eastern,0.0
12282911,0901_0950,F,DIPL,24_25     ,African,F,ISIXHOSA,Unemployed,KUILS RIVER,Western Cape,0.0
11143295,0901_0950,F,DIPL,22_23     ,African,M,ISIXHOSA,Unemployed,LUSIKISIKI,Eastern Cape,0.0
11148254,1101_1150,F,DEGR,26_28     ,African,M,TSHIVENDA,Employed,JOHANNESBURG,Gauteng,0.0
10525504,1201_1300,T,DEGR,24_25     ,African,M,TSHIVENDA,Employed,THOHOYANDOU,North Eastern,0.0
11721240,1201_1300,T,DEGR,22_23     ,African,F,TSHIVENDA,Unemployed,VUWANI,North Eastern,0.0
11535215,1301_1400,T,DEGR,26_28     ,African,M,ISIXHOSA,Employed,RANDBURG,Gauteng,0.0
10182165,1001_1050,T,DIPL,26_28     ,African,M,NORTHERN SOTHO,Employed,RANDBURG,Gauteng,0.0
11725618,1101_1150,T,DEGR,26_28     ,African,M,SESOTHO,Employed,VANDERBIJLPARK,Gauteng,0.0
12463366,1201_1300,F,DEGR,18_19     ,African,F,ISINDEBELE,Unemployed,WITBANK,North Eastern,0.0
12288548,1301_1400,T,MATR,29_34     ,Coloured,F,ENGLISH,Employed,MITCHELLS PLAIN,Western Cape,0.0
12464524,1301_1400,T,DEGR,22_23     ,African,F,ISIZULU,Employed,BOKSBURG,Gauteng,0.0
12290283,1101_1150,F,DEGR,29_34     ,African,M,ISIXHOSA,Employed,HIGHVELD RIDGE,North Eastern,0.0
11732827,0000_0000,T,KWAL,35_40     ,African,M,SESOTHO,Employed,WESTONARIA,Gauteng,0.0
10532727,1201_1300,T,DEGR,24_25     ,African,F,SETSWANA,Employed,BENONI,Gauteng,0.0
10534878,1051_1100,T,DEGR,26_28     ,African,F,TSHIVENDA,Unemployed,SOUTPANSBERG,North Eastern,0.0
11161711,1151_1200,T,DEGR,20_21     ,African,M,XITSONGA,Unemployed,JOHANNESBURG,Gauteng,0.0
11163811,0951_1000,T,SENR,35_40     ,African,M,ISIXHOSA,Employed,MITCHELLS PLAIN,Western Cape,0.0
12469407,0901_0950,F,DIPL,26_28     ,African,F,ISIXHOSA,Unemployed,MT AYCLIFF,Eastern Cape,0.0
11734838,1101_1150,T,DEGR,26_28     ,African,F,NORTHERN SOTHO,Employed,NEBO,North Eastern,0.0
10812611,0951_1000,T,SENR,35_40     ,African,F,ISIXHOSA,Employed,PORT ST JOHNS,Eastern Cape,0.0
12478169,0851_0900,F,DIPL,22_23     ,African,F,SETSWANA,Unemployed,TEMBA,Midlands,0.0
10202061,1151_1200,T,KWAL,26_28     ,African,F,TSHIVENDA,Unemployed,VUWANI,North Eastern,0.0
11177621,0901_0950,F,DIPL,22_23     ,African,M,ISIZULU,Unemployed,KRUGERSDORP,Gauteng,0.0
11180239,0601_0800,T,HCER,26_28     ,African,M,ISIXHOSA,Unemployed,ENGCOBO,Eastern Cape,0.0
10553581,0901_0950,T,HCER,26_28     ,African,F,ISIZULU,Employed,HIGHVELD RIDGE,North Eastern,0.0
10555910,0000_0000,T,DEGR,26_28     ,African,M,SISWATI,Employed,WITBANK,North Eastern,0.0
12304422,0000_0000,T,DEGR,24_25     ,White,M,AFRIKAANS,Employed,BLOEMFONTEIN,Midlands,0.0
12483154,0951_1000,F,DIPL,26_28     ,African,M,TSHIVENDA,Employed,HIGHVELD RIDGE,North Eastern,0.0
11738380,0000_0000,T,KWAL,29_34     ,African,M,ENGLISH,Employed,Unknown,Unknown,0.0
11190180,1001_1050,T,DIPL,20_21     ,African,F,SESOTHO,Unemployed,JOHANNESBURG,Gauteng,0.0
10217670,1151_1200,T,MATR,35_40     ,African,M,ENGLISH,Employed,ROODEPOORT,Gauteng,0.0
11192620,0951_1000,T,DIPL,22_23     ,African,M,ISIXHOSA,Employed,UMTATA,Eastern Cape,0.0
12310187,1001_1050,T,DEGR,29_34     ,African,F,ISIZULU,Unemployed,MIDDELBURG (Mphumalanga),North Eastern,0.0
10835487,0901_0950,T,DIPL,29_34     ,African,M,ISIXHOSA,Unemployed,EAST LONDON,Eastern Cape,0.0
11741885,0000_0000,T,KWAL,35_40     ,African,F,SESOTHO,Employed,JOHANNESBURG,Gauteng,0.0
11201678,0901_0950,F,HCER,26_28     ,African,M,ISIZULU,Employed,UMLAZI,KwaZulu-Natal,0.0
12493322,1051_1100,T,SENR,35_40     ,African,M,ISIZULU,Employed,PINETOWN,KwaZulu-Natal,0.0
10233738,1301_1400,T,DEGR,26_28     ,African,F,ISIXHOSA,Employed,RANDBURG,Gauteng,0.0
10573671,1051_1100,T,DEGR,24_25     ,Indian,M,ENGLISH,Unemployed,CHATSWORTH,KwaZulu-Natal,0.0
10575860,0000_0000,F,DEGR,22_23     ,African,F,ENGLISH,Employed,LYDENBURG,North Eastern,0.0
10577391,0000_0000,F,DEGR,20_21     ,African,M,SETSWANA,Unemployed,KEMPTON PARK,Gauteng,0.0
12319381,0000_0000,T,DEGR,24_25     ,African,M,SESOTHO,Employed,BOKSBURG,Gauteng,0.0
10578417,0901_0950,F,DIPL,24_25     ,African,M,NORTHERN SOTHO,Employed,NAMAKGALE,North Eastern,0.0
10578433,0000_0000,T,KWAL,29_34     ,African,M,PORTUGUESE,Unemployed,Unknown,Unknown,0.0
12505093,1001_1050,T,DIPL,26_28     ,African,M,ISIZULU,Employed,MTUNZINI,KwaZulu-Natal,0.0
11745783,1151_1200,T,DEGR,26_28     ,African,M,SISWATI,Unemployed,NSIKAZI,North Eastern,0.0
11746763,1101_1150,T,DEGR,22_23     ,African,F,ISIZULU,Unemployed,UMLAZI,KwaZulu-Natal,0.0
10858212,0801_0850,F,HCER,22_23     ,African,M,ISIZULU,Employed,DURBAN,KwaZulu-Natal,0.0
11747158,0000_0000,F,ONBK,35_40     ,African,M,SHONA,Employed,PRETORIA,Gauteng,0.0
11750124,0601_0800,F,HCER,26_28     ,African,M,ISIXHOSA,Unemployed,GOODWOOD,Western Cape,0.0
12511433,1001_1050,T,DEGR,26_28     ,African,M,ISIZULU,Employed,PINETOWN,KwaZulu-Natal,0.0
13723566,0000_0000,T,DIPL,26_28     ,African,F,NORTHERN SOTHO,Unemployed,ALBERTON,Gauteng,0.0
10590511,1101_1150,T,DEGR,29_34     ,African,M,NORTHERN SOTHO,Employed,MDUTJANA,North Eastern,0.0
12511681,1201_1300,T,DEGR,24_25     ,African,M,ISIZULU,Employed,BOKSBURG,Gauteng,0.0
11750833,0951_1000,F,DIPL,26_28     ,African,M,SESOTHO,Employed,THABA NCHU,Midlands,0.0
11751848,1151_1200,T,DIPL,26_28     ,African,M,ISIZULU,Employed,KLIPRIVER,KwaZulu-Natal,0.0
11754588,0000_0000,T,HCER,29_34     ,African,M,SESOTHO,Employed,SOSHANGUWE,Gauteng,0.0
11756963,1201_1300,T,SENR,29_34     ,White,M,ENGLISH,Employed,BELLVILLE,Western Cape,0.0
11757277,0601_0800,T,DEGR,29_34     ,African,M,NORTHERN SOTHO,Unemployed,SOSHANGUWE,Gauteng,0.0
10257734,0000_0000,T,DEGR,29_34     ,African,F,SETSWANA,Employed,GARANKUWA,Midlands,0.0
12518675,0000_0000,T,KWAL,26_28     ,African,F,SESOTHO,Unemployed,MITCHELLS PLAIN,Western Cape,0.0
10602760,1001_1050,F,DIPL,26_28     ,White,M,ENGLISH,Employed,GERMISTON,Gauteng,0.0
11758869,1001_1050,T,DEGR,24_25     ,African,M,NORTHERN SOTHO,Employed,SOUTPANSBERG,North Eastern,0.0
11760367,0000_0000,T,DIPL,26_28     ,African,M,NORTHERN SOTHO,Unemployed,KEMPTON PARK,Gauteng,0.0
12520114,1051_1100,T,DEGR,24_25     ,African,M,ISIZULU,Unemployed,MSINGA,KwaZulu-Natal,0.0
10260956,0001_0600,T,MATR,29_34     ,African,M,ENGLISH,Employed,KEMPTON PARK,Gauteng,0.0
10264137,0951_1000,F,DIPL,22_23     ,African,M,ISIZULU,Employed,JOHANNESBURG,Gauteng,0.0
13736312,0851_0900,F,DIPL,24_25     ,African,M,SETSWANA,Employed,TEMBA,Midlands,0.0
10267489,1101_1150,T,DEGR,26_28     ,African,M,SESOTHO,Unemployed,VEREENIGING,Gauteng,0.0
12521625,1001_1050,T,SENR,29_34     ,African,M,SETSWANA,Employed,JOHANNESBURG,Gauteng,0.0
10607654,1401_3000,F,DEGR,26_28     ,African,M,XITSONGA,Student,LETABA,North Eastern,0.0
10608014,0901_0950,T,DIPL,26_28     ,African,M,SETSWANA,Employed,JOHANNESBURG,Gauteng,0.0
12329848,0851_0900,T,HCER,22_23     ,African,F,ISIZULU,Unemployed,PIETERMARITZBURG,KwaZulu-Natal,0.0
10866994,0951_1000,T,DIPL,24_25     ,African,F,SETSWANA,Unemployed,PHOKWANI,Midlands,0.0
12524985,0951_1000,T,ONBK,35_40     ,Indian,M,ENGLISH,Employed,INANDA,KwaZulu-Natal,0.0
10611508,0000_0000,F,DIPL,22_23     ,African,M,NORTHERN SOTHO,Employed,MDUTJANA,North Eastern,0.0
10612283,0951_1000,T,DEGR,26_28     ,African,M,NORTHERN SOTHO,Employed,KEMPTON PARK,Gauteng,0.0
12334329,1151_1200,T,DEGR,24_25     ,African,M,ISIXHOSA,Unemployed,PORT ST JOHNS,Eastern Cape,0.0
13745926,0601_0800,F,MATR,29_34     ,African,F,ISIZULU,Unemployed,WITBANK,North Eastern,0.0
13748127,0001_0600,T,VOOR,29_34     ,African,M,SHONA,Employed,LUSIKISIKI,Eastern Cape,0.0
10616532,0901_0950,T,DIPL,26_28     ,African,F,ENGLISH,Employed,PRETORIA,Gauteng,0.0
13749654,1051_1100,T,DEGR,29_34     ,White,M,ENGLISH,Employed,PRETORIA,Gauteng,0.0
10283150,1001_1050,T,DIPL,26_28     ,African,M,TSHIVENDA,Unemployed,JOHANNESBURG,Gauteng,0.0
12534719,0000_0000,F,HCER,22_23     ,African,F,ISIZULU,Unemployed,IXOPO,KwaZulu-Natal,0.0
10287897,0601_0800,T,HCER,29_34     ,African,F,NORTHERN SOTHO,Employed,WELKOM,Midlands,0.0
12340973,0000_0000,T,DEGR,26_28     ,African,M,ISIXHOSA,Employed,CRADOCK,Eastern Cape,0.0
13754224,1151_1200,T,DEGR,20_21     ,African,F,ENGLISH,Unemployed,JOHANNESBURG,Gauteng,0.0
13754364,1201_1300,T,DEGR,26_28     ,White,M,ENGLISH,Employed,PRETORIA,Gauteng,0.0
10291525,0801_0850,F,DEGR,29_34     ,African,F,ISIXHOSA,Unemployed,BLOEMFONTEIN,Midlands,0.0
10293838,0951_1000,T,DIPL,26_28     ,African,M,NORTHERN SOTHO,Unemployed,RANDBURG,Gauteng,0.0
10882124,0000_0000,F,DEGR,22_23     ,African,F,ENGLISH,Employed,POTCHEFSTROOM,Midlands,0.0
11764071,1001_1050,F,DEGR,22_23     ,African,M,ENGLISH,Unemployed,HLANGANANI,North Eastern,0.0
10297566,1301_1400,T,DEGR,24_25     ,African,M,ENGLISH,Employed,HIGHVELD RIDGE,North Eastern,0.0
10298015,0601_0800,F,DEGR,29_34     ,African,F,NORTHERN SOTHO,Employed,KEMPTON PARK,Gauteng,0.0
13279480,0000_0000,T,DEGR,18_19     ,African,M,ISIZULU,Employed,KEMPTON PARK,Gauteng,0.0
13282276,1051_1100,T,DEGR,29_34     ,African,M,ISIXHOSA,Unemployed,UMTATA,Eastern Cape,0.0
10303744,1001_1050,T,DIPL,26_28     ,African,F,NORTHERN SOTHO,Employed,BENONI,Gauteng,0.0
10305030,0851_0900,F,HCER,20_21     ,African,F,ISIZULU,Employed,ALBERTON,Gauteng,0.0
12545834,0951_1000,F,DIPL,26_28     ,African,F,XITSONGA,Employed,HLANGANANI,North Eastern,0.0
10884216,0000_0000,F,DIPL,22_23     ,African,M,ENGLISH,Employed,JOHANNESBURG,Gauteng,0.0
10886243,0000_0000,F,DEGR,20_21     ,African,F,SESOTHO,Employed,MOKOPANE,North Eastern,0.0
10306719,1051_1100,T,DIPL,26_28     ,African,F,NORTHERN SOTHO,Unemployed,MOKOPANE,North Eastern,0.0
10307402,0951_1000,F,DEGR,26_28     ,African,M,XITSONGA,Unemployed,JOHANNESBURG,Gauteng,0.0
10307693,0000_0000,F,DIPL,24_25     ,African,F,NORTHERN SOTHO,Unemployed,NEBO,North Eastern,0.0
13764483,0000_0000,T,DEGR,22_23     ,African,F,ISIXHOSA,Unemployed,JOHANNESBURG,Gauteng,0.0
13765315,1051_1100,T,DIPL,26_28     ,Indian,M,ENGLISH,Employed,INANDA,KwaZulu-Natal,0.0
10886693,0951_1000,F,DEGR,29_34     ,African,M,SISWATI,Unemployed,NSIKAZI,North Eastern,0.0
10889204,0951_1000,F,DEGR,24_25     ,African,M,SESOTHO,Unemployed,WONDERBOOM,Gauteng,0.0
12548736,1101_1150,T,DEGR,22_23     ,African,F,ISIXHOSA,Unemployed,QUEENSTOWN,Eastern Cape,0.0
11766985,0851_0900,T,DIPL,22_23     ,African,M,NORTHERN SOTHO,Employed,SESHEGO,North Eastern,0.0
10891940,0951_1000,T,DIPL,24_25     ,African,M,TSHIVENDA,Unemployed,VUWANI,North Eastern,0.0
12552132,0000_0000,F,DEGR,18_19     ,Other / Non disclosure,M,AFRIKAANS,Unemployed,RUSTENBURG,Midlands,0.0
13289990,1101_1150,T,DEGR,26_28     ,African,F,NORTHERN SOTHO,Employed,GIYANI,North Eastern,0.0
12554404,0000_0000,F,DIPL,22_23     ,African,M,TSHIVENDA,Unemployed,THOHOYANDOU,North Eastern,0.0
11774198,1201_1300,T,DEGR,22_23     ,African,F,ISIXHOSA,Employed,PORT ELIZABETH,Eastern Cape,0.0
11774899,1151_1200,T,DEGR,26_28     ,African,M,NORTHERN SOTHO,Employed,BENONI,Gauteng,0.0
11775162,0851_0900,T,DIPL,22_23     ,African,F,ISIZULU,Unemployed,DURBAN,KwaZulu-Natal,0.0
12556275,0000_0000,T,KWAL,26_28     ,African,F,ISINDEBELE,Unemployed,RANDBURG,Gauteng,0.0
12559193,1051_1100,T,DEGR,24_25     ,African,M,SETSWANA,Unemployed,LICHTENBURG,Midlands,0.0
11777499,0601_0800,T,DEGR,29_34     ,African,M,ISIXHOSA,Employed,JOHANNESBURG,Gauteng,0.0
11778870,0000_0000,F,DEGR,24_25     ,African,M,NORTHERN SOTHO,Employed,PRETORIA,Gauteng,0.0
11780109,1151_1200,F,DEGR,24_25     ,African,M,ISIZULU,Unemployed,UMLAZI,KwaZulu-Natal,0.0
12559924,0851_0900,F,DIPL,24_25     ,African,M,SETSWANA,Employed,MADIKWE,Midlands,0.0
12560434,1101_1150,T,DEGR,29_34     ,African,F,SETSWANA,Employed,RUSTENBURG,Midlands,0.0
10907421,0000_0000,F,DEGR,20_21     ,White,M,ENGLISH,Unemployed,CAPE TOWN,Western Cape,0.0
13771006,0000_0000,F,DEGR,22_23     ,African,M,SESOTHO,Employed,WITSIESHOEK,Midlands,0.0
12840820,0901_0950,T,DIPL,22_23     ,African,M,NORTHERN SOTHO,Unemployed,KEMPTON PARK,Gauteng,0.0
12840976,1201_1300,F,DEGR,29_34     ,African,M,ENGLISH,Unemployed,PIETERMARITZBURG,KwaZulu-Natal,0.0
11784862,0000_0000,F,DEGR,20_21     ,African,F,XITSONGA,Unemployed,WONDERBOOM,Gauteng,0.0
11787257,1401_3000,T,MATR,35_40     ,Indian,F,ENGLISH,Employed,RANDBURG,Gauteng,0.0
11788075,1301_1400,T,DEGR,26_28     ,African,F,SETSWANA,Employed,POSTMASBURG,Midlands,0.0
13295467,1151_1200,T,DEGR,26_28     ,African,F,ENGLISH,Unemployed,HLABISA,KwaZulu-Natal,0.0
11789203,1151_1200,F,DEGR,24_25     ,African,M,SETSWANA,Employed,JOHANNESBURG,Gauteng,0.0
11791394,1201_1300,F,DEGR,26_28     ,African,M,NORTHERN SOTHO,Employed,KEMPTON PARK,Gauteng,0.0
12569148,0851_0900,F,DIPL,22_23     ,African,M,NORTHERN SOTHO,Employed,WONDERBOOM,Gauteng,0.0
13300088,0000_0000,T,KWAL,29_34     ,African,M,FRENCH,Unemployed,ALBERTON,Gauteng,0.0
12364751,1101_1150,T,HCER,24_25     ,African,F,NORTHERN SOTHO,Employed,SEKHUKHUNELAND,North Eastern,0.0
11793753,0601_0800,T,DIPL,29_34     ,African,M,ISIZULU,Employed,MOOIRIVER,KwaZulu-Natal,0.0
11794253,1151_1200,T,SENR,35_40     ,African,M,ISIXHOSA,Employed,DE AAR,Midlands,0.0
14146716,1001_1050,T,MATR,29_34     ,African,F,ISIZULU,Employed,DUNDEE,KwaZulu-Natal,0.0
12574257,0001_0600,F,KWAL,29_34     ,African,M,ISIZULU,Employed,JOHANNESBURG,Gauteng,0.0
11798097,1001_1050,T,DEGR,26_28     ,African,M,NORTHERN SOTHO,Unemployed,THABAMOOPO,North Eastern,0.0
11799824,1201_1300,F,DEGR,22_23     ,African,F,SETSWANA,Unemployed,MMABATHO,Midlands,0.0
12850424,0000_0000,T,DEGR,29_34     ,African,M,ISIXHOSA,Employed,MITCHELLS PLAIN,Western Cape,0.0
11800892,0951_1000,T,DEGR,26_28     ,African,M,ENGLISH,Unemployed,HLABISA,KwaZulu-Natal,0.0
12854233,1001_1050,F,DEGR,29_34     ,African,M,ISIZULU,Unemployed,INANDA,KwaZulu-Natal,0.0
11803050,1401_3000,T,DEGR,22_23     ,African,M,ISIZULU,Employed,HLABISA,KwaZulu-Natal,0.0
11805344,1151_1200,T,DEGR,26_28     ,African,M,NORTHERN SOTHO,Employed,PRETORIA,Gauteng,0.0
13310334,1151_1200,T,DEGR,26_28     ,African,M,SESOTHO,Employed,HARRISMITH,Midlands,0.0
13311260,1301_1400,T,DEGR,24_25     ,African,F,NORTHERN SOTHO,Employed,THABAMOOPO,North Eastern,0.0
12859100,0851_0900,T,HCER,22_23     ,African,M,SISWATI,Unemployed,NKOMAZI,North Eastern,0.0
11805913,0601_0800,T,SENR,29_34     ,African,F,ISIZULU,Employed,UMLAZI,KwaZulu-Natal,0.0
11807797,0001_0600,F,KWAL,35_40     ,African,M,ISIXHOSA,Employed,ALIWAL NORTH,Eastern Cape,0.0
11807878,0901_0950,T,SENR,35_40     ,African,F,ENGLISH,Unemployed,UMTATA,Eastern Cape,0.0
13780519,0001_0600,T,KWAL,29_34     ,African,M,ISINDEBELE,Employed,KEMPTON PARK,Gauteng,0.0
13314038,0851_0900,F,DIPL,22_23     ,African,M,ISIZULU,Unemployed,UMLAZI,KwaZulu-Natal,0.0
11809121,1001_1050,T,DIPL,26_28     ,African,M,ISIZULU,Employed,BENONI,Gauteng,0.0
11811282,1051_1100,T,DIPL,20_21     ,African,M,TSHIVENDA,Employed,ALBERTON,Gauteng,0.0
12861698,0000_0000,T,KWAL,29_34     ,African,M,SESOTHO,Employed,WELKOM,Midlands,0.0
12577876,0901_0950,T,DIPL,26_28     ,African,M,ISIXHOSA,Unemployed,PORT ELIZABETH,Eastern Cape,0.0
12369394,0000_0000,T,DEGR,26_28     ,African,F,ISIXHOSA,Employed,MITCHELLS PLAIN,Western Cape,0.0
13315608,1201_1300,T,DEGR,26_28     ,African,M,TSHIVENDA,Employed,THOHOYANDOU,North Eastern,0.0
11812685,1151_1200,T,DEGR,22_23     ,African,F,NORTHERN SOTHO,Employed,PIETERSBURG,North Eastern,0.0
11813730,1151_1200,T,DEGR,26_28     ,African,M,ISIZULU,Employed,DURBAN,KwaZulu-Natal,0.0
11814297,1001_1050,F,DIPL,24_25     ,African,M,ISIZULU,Unemployed,INANDA,KwaZulu-Natal,0.0
11814688,0000_0000,T,ONBK,35_40     ,African,M,ISIZULU,Unemployed,KLIPRIVER,KwaZulu-Natal,0.0
13319145,1301_1400,T,MATR,29_34     ,African,M,ISIZULU,Employed,DURBAN,KwaZulu-Natal,0.0
11817590,0951_1000,T,SENR,29_34     ,African,M,ISIZULU,Employed,PINETOWN,KwaZulu-Natal,0.0
13322278,0000_0000,T,DEGR,26_28     ,African,F,NORTHERN SOTHO,Unemployed,KEMPTON PARK,Gauteng,0.0
12373278,1201_1300,T,DEGR,22_23     ,African,M,SISWATI,Employed,LYDENBURG,North Eastern,0.0
12374096,0001_0600,T,KWAL,29_34     ,African,M,PORTUGUESE,Employed,LOWER UMFOLOZI,KwaZulu-Natal,0.0
13791572,1001_1050,F,DIPL,26_28     ,African,F,ISIZULU,Employed,BERGVILLE,KwaZulu-Natal,0.0
